income,guests,days_to_stay,days_to_vacation
9447.652655050542,5.0,9.0,97.08771555378381
7204.705502409038,3.0,6.0,30.817823596300755
8841.588395870922,3.0,6.0,50.01234137252119
12054.769462762604,3.0,9.0,50.603876872976
6008.520203902408,4.0,5.0,47.834250929253336
9309.121242210915,6.0,5.0,76.86625386123544
14038.119065238472,5.0,8.0,86.04666438111789
6177.7896555084535,7.0,8.0,114.02684209079001
14401.518315115456,7.0,6.0,92.8144119477211
11210.753908752817,4.0,11.0,92.4630110460388
5725.208341159461,7.0,5.0,85.40589136673015
4995.332538381133,7.0,6.0,90.35492497503044
6993.464710147968,5.0,5.0,59.299881964014475
5567.587174609611,4.0,6.0,56.44426055381056
7033.5626648559355,7.0,7.0,101.22743739359822
9697.777348585092,3.0,8.0,57.947702818526295
5825.311318488773,3.0,7.0,57.074224133921476
6616.611480390111,6.0,8.0,93.01250011533989
6070.372286540717,7.0,7.0,91.23844039163339
6361.683373452162,5.0,7.0,71.90514087947521
8165.28773929799,5.0,3.0,33.38637488238347
11483.865593889623,4.0,11.0,99.35666521029975
7707.493241655458,4.0,7.0,61.39594559045519
4620.986592574405,6.0,4.0,55.05817127256064
9005.768021388885,7.0,6.0,87.45629268281046
7190.5530028678095,5.0,6.0,67.03562834290406
11279.430420366803,6.0,7.0,80.48563895529244
10408.518670271023,6.0,8.0,94.46080964516199
7964.286995072239,6.0,4.0,64.58201573224171
10432.132408625024,5.0,3.0,34.86744196084085
4700.665824768248,7.0,7.0,102.8924757265065
4688.755299654492,3.0,8.0,61.0276770320752
10833.063221380398,5.0,7.0,78.42520066783368
5090.851773602502,6.0,9.0,98.33171682689255
6607.306753455558,5.0,5.0,58.048742671766725
6816.269923745695,5.0,8.0,79.49194945517749
9064.207028057917,7.0,7.0,103.24490905013262
12686.792545664117,5.0,7.0,79.15553124898153
10439.114398185626,5.0,7.0,80.6231722246518
9242.196220374983,3.0,8.0,62.94754887946147
9779.241480293309,3.0,10.0,68.86613413279784
6111.234741850851,7.0,5.0,83.85657116136883
11051.307799243248,7.0,6.0,96.08544266649292
5823.45630868005,7.0,9.0,110.01983484842853
8460.905113840216,3.0,9.0,76.51378227945091
9899.431427480005,4.0,10.0,74.57663578500753
9694.508120570414,7.0,6.0,104.39116728005155
8825.877091661225,7.0,9.0,105.63462615742998
9448.160264018325,3.0,9.0,71.23410193066715
7786.274890081196,6.0,6.0,85.99631725983498
5268.760868342997,6.0,8.0,102.29162690247452
9853.272266835016,6.0,9.0,97.43483245261633
9717.073371745075,4.0,3.0,42.92653566130703
8557.842617234533,4.0,6.0,57.409434118904194
8737.821810597065,7.0,10.0,117.51150800295605
9363.49441495382,5.0,5.0,61.5850337655138
10334.528731822855,4.0,10.0,90.0238211439142
8490.506738793036,5.0,6.0,76.25705153864733
8437.498314470131,6.0,7.0,80.63754694591138
6425.872540703501,6.0,7.0,86.72413792552342
10878.627184581408,5.0,8.0,83.3024124968206
9439.607780264734,7.0,3.0,55.51133413452801
8126.859021715538,5.0,9.0,95.81841823784268
6703.228008537613,5.0,7.0,74.90697086950341
9449.760526084763,3.0,7.0,64.29150887348685
11383.008475773286,6.0,8.0,96.44501132452649
13861.517624702516,5.0,8.0,79.84951859278314
8146.062848078096,3.0,7.0,57.48134559466766
6518.3529602961435,3.0,7.0,53.79214918170479
10390.706270272265,6.0,6.0,79.52525272847804
10408.893134631682,5.0,7.0,73.67413983443551
3524.9107957371225,7.0,4.0,76.42752011462608
6916.574416529555,3.0,9.0,75.40143851530154
8422.831478678134,4.0,5.0,55.14162093077258
9003.636392362838,4.0,6.0,51.75351611216009
6423.651717888426,6.0,7.0,88.4818231588768
7387.4911286227925,5.0,6.0,65.13312287539839
7310.329497878462,6.0,4.0,50.661661622076124
8225.76026216324,3.0,8.0,63.84226912412849
9121.520912949203,4.0,7.0,71.59915627723278
9252.816514671928,6.0,6.0,70.23214252679523
3000.0,7.0,6.0,91.53994570743359
9085.588093718065,7.0,6.0,96.03210622529025
7593.234090315608,4.0,8.0,72.20448422304537
4114.68854212262,4.0,4.0,45.75089599582378
8353.62944803713,3.0,6.0,45.78373407686735
5473.115883512583,3.0,7.0,44.955926779212916
7784.828374613109,5.0,5.0,61.92212019390147
11991.263546337235,5.0,8.0,83.29679736754431
6970.116480112341,3.0,8.0,65.20700511926445
10195.907469465175,3.0,6.0,47.02950216477536
8543.034485176451,5.0,6.0,73.21257207525593
6062.839231877432,6.0,4.0,61.22329369753118
4911.150873533012,4.0,5.0,44.12101556411739
8318.496218858245,7.0,4.0,68.08700454118926
3471.549820217064,7.0,6.0,94.85770352446221
7549.510411203356,3.0,8.0,59.75536603096822
9474.055067993546,3.0,6.0,44.45490494024701
8318.876675111402,3.0,8.0,61.190459966831064
5621.8122270196545,7.0,3.0,78.24581301116692
6735.900750486926,3.0,8.0,42.84347704912743
5508.278291541928,6.0,3.0,52.65594870146526
9164.447626543466,6.0,3.0,43.645227794044075
11446.879437251207,5.0,8.0,73.5047842281056
12904.292366304127,3.0,10.0,72.13992417206107
6146.992960302005,4.0,8.0,69.12001721602417
9246.160556265486,5.0,5.0,64.24634553419064
8296.294963176655,7.0,9.0,109.31253167281123
7694.548846390162,3.0,5.0,42.1527803242652
10573.835423175231,5.0,9.0,94.20458032869294
7800.77656732137,7.0,8.0,95.03524222835728
7787.2257777142695,5.0,4.0,49.86705469504079
9287.002779803683,4.0,9.0,90.01515423198774
9669.1421631745,4.0,10.0,90.18004258252749
9144.900811433574,4.0,3.0,32.52093813538274
11744.96591097983,6.0,7.0,83.74335944176083
9773.850832658614,7.0,10.0,128.57912505650418
5790.563703944501,4.0,9.0,80.30863529111457
6841.286713271171,6.0,6.0,71.95403546762459
4025.380936733486,4.0,5.0,44.53558935470326
7683.769162875636,7.0,9.0,111.3157895093848
6818.09613927086,4.0,8.0,69.38050792045523
3000.0,7.0,3.0,65.60029040456634
6205.469584832537,7.0,7.0,115.61692069125132
3000.0,3.0,3.0,19.951362592429874
7793.026816510802,5.0,5.0,62.11145455924117
7836.028656156669,5.0,5.0,48.0223631886665
10918.713816549505,7.0,4.0,84.13496238739874
5884.634172525939,7.0,6.0,98.00805799022875
5669.88799006879,5.0,6.0,64.83127241175248
7282.432296188967,6.0,7.0,80.35310719012712
9283.12790011675,7.0,8.0,112.66663325864916
12703.927084364277,6.0,5.0,74.23499511446506
5434.10936352968,5.0,2.0,31.838545948821377
7768.408921357018,7.0,5.0,79.28836599136018
9546.338814634906,4.0,9.0,83.23021948575868
6223.657137771492,7.0,4.0,74.56695104959016
8496.839324795204,3.0,9.0,57.45934190043963
6017.490402935848,5.0,9.0,91.04825146525182
12023.349421297735,4.0,9.0,83.86833573070264
4928.579569094971,5.0,5.0,52.38358982200703
7770.5384174595365,6.0,4.0,59.11988992511241
5533.280668811865,4.0,7.0,58.694840386434734
8969.62780430954,6.0,7.0,87.63939494318335
8584.696318277134,3.0,5.0,23.230621617826017
9781.055512068124,3.0,7.0,40.49434888847747
5698.175163153731,6.0,11.0,117.53221589284156
8827.803708699028,7.0,5.0,85.36639864487073
7135.212397048534,5.0,15.0,133.18437383886274
6221.515978787178,3.0,6.0,43.62959957829115
7428.7226956584245,4.0,5.0,59.92418665185943
10049.990350493847,7.0,5.0,87.45884727237144
10184.248318092237,6.0,7.0,85.4130758164266
10596.079132428338,3.0,5.0,40.96109015649091
6079.488345899097,3.0,5.0,48.65073408816248
9870.7740539126,3.0,9.0,65.76836245712707
8367.189379577627,3.0,11.0,63.9175273511658
6532.209713569666,7.0,4.0,79.58917169319226
8299.750125180042,7.0,8.0,104.82992369525164
4451.060909256896,7.0,6.0,105.10942509028199
9223.855921430428,3.0,10.0,78.80620160743318
12252.58578927052,6.0,9.0,100.89764323594619
6647.455221615092,7.0,5.0,79.08635905007581
10586.22346750449,4.0,7.0,62.22243400556877
3037.2679805943935,5.0,5.0,61.30495053460207
3000.0,5.0,5.0,57.88365385369399
7804.745142874155,7.0,6.0,89.60419656876252
7802.099966087223,4.0,7.0,67.68659459073544
10353.247273436718,4.0,9.0,85.34640238247837
6037.950544150639,6.0,9.0,105.39986458406169
9741.39822294129,7.0,4.0,71.8028195011937
7320.493251773886,4.0,6.0,58.62723484865988
8420.800733873997,3.0,11.0,82.68747866744901
5582.245802160538,3.0,9.0,72.07881865803326
10511.170756715237,6.0,7.0,82.79898698596332
8313.93670001636,6.0,5.0,66.71912644892498
3807.606101397507,7.0,5.0,77.68251520622096
3939.138654508186,5.0,7.0,71.57597639136647
9889.145518292644,4.0,8.0,77.23310489342445
5537.810497174885,6.0,5.0,65.46534240360594
10882.613062353179,7.0,5.0,74.77609761235111
5959.4884801975,4.0,7.0,57.899162060604766
8159.091134266729,6.0,4.0,57.81197905985118
6744.132276293468,5.0,7.0,69.19188977634624
10058.098753447463,4.0,7.0,68.31656601836328
8510.857795107166,4.0,8.0,81.46704548070124
5778.555516713854,7.0,9.0,109.3273964235273
6763.0166279883515,4.0,6.0,69.83201537264
8726.695744202196,4.0,5.0,49.062396654387676
11094.174170573997,6.0,10.0,108.26287179277787
6591.858055694468,3.0,5.0,40.51753344250838
8224.074770033953,7.0,11.0,120.17619060033257
6713.143761381234,6.0,3.0,44.948953800996634
11219.126153463325,4.0,8.0,77.82437465125973
7241.249509362583,6.0,5.0,63.067734234080774
3000.0,6.0,7.0,81.48762457633804
8024.452632102342,6.0,5.0,63.420215579206925
6509.124521210939,6.0,5.0,67.72204020209782
8326.696176546682,3.0,10.0,50.762043334953376
7784.897935974803,4.0,11.0,87.71974526131389
10391.029557094407,4.0,6.0,54.18490234244796
8103.417925930497,7.0,4.0,68.01168231960786
7081.694921606638,5.0,8.0,88.54601072546399
8719.648603132764,5.0,12.0,111.43967404215971
5538.316395046892,4.0,4.0,38.89464383669946
7499.762098065389,7.0,4.0,70.0020604481815
9652.483076450257,5.0,7.0,79.64284654080751
7008.334085076,6.0,5.0,68.03465446373701
14288.312780201304,3.0,5.0,34.12379630752266
8610.28186810075,7.0,4.0,71.3662436383833
7202.1456405939925,7.0,6.0,91.3868554021218
8005.89184856733,3.0,6.0,38.252786918551635
5901.348575645662,5.0,5.0,60.82879342079718
4625.367752736516,5.0,4.0,42.74658172476566
4559.819874627091,7.0,3.0,53.78859956902721
8519.63771667101,6.0,5.0,68.27202054018993
9406.208194836241,7.0,9.0,114.60892040231798
5707.524011254332,3.0,5.0,32.76324491513421
9696.609018404655,3.0,9.0,61.99507638954388
7626.010398822416,5.0,6.0,64.24930136167357
8679.939388435847,5.0,5.0,54.93894801241787
6245.356084569739,3.0,4.0,36.136562897855214
8117.918820023637,7.0,4.0,68.3739404125624
9768.692601601751,6.0,8.0,94.8377181971184
12559.760453615112,7.0,9.0,112.53917893257147
3000.0,6.0,8.0,97.51599781412757
7637.946930273914,7.0,5.0,95.69234486899796
12356.42145335738,3.0,10.0,80.18868625533877
7303.784924661202,4.0,3.0,25.348065411023498
8730.198329059347,4.0,5.0,60.719922617187564
5466.316452434154,4.0,7.0,71.49890547233396
3153.249864408649,5.0,5.0,63.818249680754775
8605.31196292635,5.0,5.0,65.19742670172188
6724.433262389242,7.0,6.0,109.87802084258993
6060.266223075256,6.0,3.0,44.22041049210357
10535.460062805018,3.0,6.0,36.8294030493217
6738.270413316008,3.0,5.0,31.529541982915205
7450.779443902314,5.0,4.0,49.00429074805249
5711.45344420729,3.0,7.0,52.846551175704704
8089.048411853834,4.0,7.0,69.48994172704728
9683.053780672943,7.0,5.0,74.45918504608058
6448.950168584272,3.0,9.0,76.48879675042768
9865.956118107719,5.0,8.0,82.9147681872599
4604.656297274738,7.0,4.0,60.97456143398783
8063.270934597132,7.0,5.0,81.4498775383121
10771.845730465338,5.0,5.0,60.12503358975815
8569.01834839885,3.0,7.0,59.789561825827256
7793.288400845546,7.0,6.0,84.2933938947166
7136.522069712179,5.0,5.0,53.03592660096133
12911.402085433194,3.0,10.0,71.86847907888892
9326.084663853979,7.0,5.0,76.73701277171799
6497.606348519077,3.0,7.0,56.19519913453
6526.193392689434,5.0,7.0,73.52474025637213
11663.079736655003,5.0,12.0,112.48722381080235
11147.485946080102,4.0,6.0,63.494818766877245
14375.62177731131,3.0,7.0,52.705827240593436
10942.86457870701,5.0,10.0,96.03303179875432
8976.70675529431,5.0,9.0,92.02547672343394
8594.009651473069,6.0,6.0,72.47694839764137
6229.029361505074,3.0,13.0,97.35559032714936
7703.824810249685,3.0,7.0,53.24274748352314
3565.082285994453,7.0,6.0,85.26748883173285
9370.462562159682,5.0,8.0,84.56242387005476
7712.029574606378,7.0,6.0,87.79997217172382
7195.364268236682,3.0,6.0,55.90822154883587
8723.81038301536,3.0,10.0,66.99160167542188
5243.816613702898,5.0,9.0,90.49827850440727
5771.8338174559485,7.0,8.0,115.02255793769561
10450.997640484078,6.0,4.0,59.92387677184671
7443.879215711147,7.0,6.0,95.51957823745865
7290.1801967717465,7.0,4.0,70.65001594535858
7294.352893452129,3.0,6.0,40.38336244879727
7148.285045125474,6.0,5.0,67.03548938121097
3000.0,3.0,7.0,62.02227983759329
8784.81401651176,4.0,11.0,97.56747953100287
3306.7598425262267,5.0,5.0,60.750729774216246
6764.817021428342,6.0,4.0,58.28156880881823
6867.843291474659,7.0,5.0,97.34349518063459
6196.107937463701,3.0,9.0,77.60205419021982
7204.618634743186,6.0,7.0,86.19362435667536
8059.1740901099665,3.0,7.0,51.551682832066874
6663.152091733765,3.0,4.0,34.51473045259043
8986.204054934304,6.0,6.0,77.98367772926237
12033.634689079658,5.0,6.0,77.99860144299664
4510.2405098301915,7.0,7.0,103.36610711615477
6390.485141399621,7.0,6.0,85.06496040876372
7246.514005891537,4.0,9.0,83.09607604515934
7684.176647135052,5.0,7.0,74.93774482697421
10327.151820657764,5.0,8.0,86.38549660818305
6450.943038922492,7.0,7.0,91.41599117901339
7346.469583799975,3.0,11.0,75.73375720570338
10468.011475948384,3.0,13.0,92.41047077851219
11105.991347038309,6.0,7.0,75.98111485226978
10708.15209998013,4.0,10.0,92.63744874683063
10644.668463298016,6.0,7.0,82.87573556951143
9220.6669695234,3.0,7.0,51.73429027800893
5055.510466657888,4.0,5.0,52.08886359884288
7968.323192405196,5.0,11.0,100.76448520520836
6558.720390984297,6.0,9.0,108.11365932916198
3385.221990275345,6.0,9.0,105.09953534578244
7387.741952929647,7.0,9.0,116.17889208618524
6431.700173470023,7.0,8.0,97.35606634107663
5605.3133184045855,6.0,7.0,90.17048365761404
10913.468031936274,3.0,9.0,48.274195963953545
6781.890365193086,3.0,10.0,82.36793765952727
5798.25981816232,3.0,6.0,47.57391767808714
3000.0,4.0,7.0,68.52052624285223
8297.391224063807,3.0,8.0,66.22689621660486
4903.06904559806,6.0,7.0,88.21125721200082
14869.137521927074,3.0,8.0,53.952857518521
8788.083804968239,6.0,10.0,94.74820898005298
8378.905327236334,3.0,7.0,69.79462065179995
8842.186558116246,4.0,8.0,78.24631719770532
10787.1952310187,7.0,6.0,94.2963398968378
4974.946429546779,4.0,8.0,67.54325352275137
10597.111955754875,5.0,6.0,84.40618388834062
12420.565824157884,5.0,7.0,63.40248183511516
8410.538989562952,4.0,9.0,86.2733551377093
8261.350610381878,4.0,6.0,61.487216302245216
8142.381432912108,7.0,4.0,90.04703690462681
7273.631995087283,5.0,6.0,73.4797507600786
8873.390512447211,6.0,8.0,91.99987440567246
5985.092706888613,7.0,2.0,59.42696344620416
9596.995170874785,7.0,6.0,95.94040401708597
3999.1022571028684,3.0,6.0,57.3247468956341
5582.144917750697,3.0,8.0,45.18328002803369
10707.477775018486,6.0,3.0,48.63684651943443
3000.0,7.0,3.0,64.06833388669217
7701.3925124673815,7.0,7.0,110.451016669429
6176.532726149389,6.0,5.0,72.04215539156912
7716.34442452458,4.0,3.0,27.38354718353918
5377.14769948807,4.0,3.0,30.150850527588837
11134.362212340628,3.0,8.0,80.3142984502324
12087.017212081844,7.0,9.0,127.45201268362257
6259.272777856889,6.0,13.0,120.81080254439621
9826.10051673294,5.0,9.0,96.26370578616802
6323.170211553927,7.0,6.0,107.4701415792469
7462.637712244752,4.0,11.0,91.82813459379484
8119.13391075307,4.0,11.0,99.95234558074208
8118.9335591284735,7.0,4.0,59.87822320487441
10484.801443397042,7.0,4.0,61.83463605733181
7403.955456690029,7.0,4.0,73.66049145100367
3495.0996655197578,7.0,5.0,76.88144648053698
6314.279304929409,7.0,5.0,104.99705469351632
8923.457170546126,4.0,4.0,35.55291404171857
6098.54489437992,6.0,11.0,114.14522420455637
4176.453242175761,4.0,8.0,72.63388526713226
8430.460958120717,3.0,7.0,37.381636463154344
8179.913382057917,7.0,5.0,78.98002116202211
3000.0,5.0,6.0,68.2535003900782
7731.05934690746,6.0,8.0,97.18859157622332
8519.943855036146,7.0,3.0,62.730400509903404
7690.400207396893,6.0,10.0,99.18934473190936
6395.202515933395,4.0,8.0,81.28408315144706
10113.598105402289,3.0,5.0,32.92473093215378
3000.0,7.0,3.0,54.12150059746865
8965.867497881423,6.0,8.0,103.9415980658953
3220.9023473037305,5.0,11.0,105.03467634563744
7053.56786893656,7.0,4.0,60.41335608786557
9653.526137787489,5.0,8.0,89.54841033200279
7802.18541854898,4.0,5.0,52.96431628082986
9634.777378366962,4.0,6.0,58.574458780621065
6914.600923499207,4.0,6.0,72.26798155644047
7790.751148077961,6.0,5.0,66.82567572554623
7745.243121317642,7.0,7.0,86.80395432628008
4847.675062024866,6.0,9.0,100.72940268914668
7201.608714123766,4.0,3.0,28.78013528078614
6501.56908631455,4.0,9.0,80.263996050172
8363.8217107871,6.0,9.0,95.39893608876645
6600.522216924122,4.0,9.0,75.96516140812476
7807.7713540250315,5.0,8.0,89.32247885042646
4845.691942440288,5.0,9.0,89.01515188901114
10763.899767825544,6.0,3.0,57.36847094326184
4411.280975910318,5.0,5.0,59.07994106585529
8709.691042137267,7.0,7.0,98.64905989208985
4878.014613723458,6.0,5.0,76.00919755470944
10033.97838660543,3.0,7.0,60.805287460026065
7246.476624475729,4.0,9.0,79.10465564750089
5099.214728568527,3.0,7.0,61.57991201217961
9632.321544612823,4.0,10.0,85.50988941965821
8562.972859027494,3.0,8.0,63.14709610221175
10074.439661982571,4.0,8.0,59.80025893744605
7691.021552391792,3.0,8.0,51.066455046050194
4733.7563647582065,5.0,10.0,94.59173717753774
5673.997043210027,6.0,6.0,86.17962687408058
8506.35037197557,4.0,6.0,64.8890215228485
13358.09117572789,4.0,5.0,49.054303463703455
7025.83855493759,5.0,6.0,76.01581489032047
4507.0585832131455,5.0,5.0,56.786650889102965
4310.319092504885,5.0,6.0,72.04770946654905
7551.532479787895,5.0,6.0,60.45529102856006
8428.39069466523,4.0,11.0,96.3386430462311
8448.487938588618,3.0,8.0,52.67892562175538
5132.691043119108,7.0,6.0,83.43088853332704
8012.715797088252,6.0,8.0,83.23760885507247
5940.108244910389,7.0,6.0,86.33777181443452
11394.02897957797,4.0,12.0,103.89151945909511
4728.662190941639,4.0,7.0,59.78139111813181
9715.48022456794,3.0,5.0,44.3639295229124
8903.392026022724,4.0,11.0,98.61659819375913
10205.360868086855,7.0,5.0,88.43442103014868
14556.54087395699,7.0,8.0,108.85615074657602
11293.990525012614,7.0,7.0,105.86296890070862
9455.209098718733,3.0,7.0,63.22915422269252
8857.015149464218,4.0,8.0,77.58861000242979
8939.417701999928,3.0,8.0,60.26680228088155
9783.463229097497,6.0,7.0,81.28838511606912
4233.373450112184,6.0,7.0,84.56322832507387
6625.554385790006,3.0,8.0,68.55170332041189
9766.659405412653,3.0,12.0,94.2226863031647
7170.514924086612,5.0,5.0,67.78927112352484
9151.135071380773,4.0,6.0,67.57978595934969
9069.026398157137,4.0,13.0,108.07680934312769
5851.783605042887,5.0,4.0,56.067089247343986
7143.375384813423,7.0,3.0,68.48695373110574
9776.564099701884,7.0,6.0,87.89586915060318
7415.261344675495,6.0,7.0,84.79942740655072
8847.76760837543,4.0,9.0,82.28202889069324
6511.976932684664,5.0,5.0,54.75775924902379
7197.318226997108,4.0,12.0,100.86234401696075
10028.043801653115,5.0,3.0,43.31990121904822
5940.7830271321955,4.0,8.0,76.3476893674221
7542.860664850905,5.0,7.0,88.53191525999976
7212.72939888044,7.0,6.0,85.79377507080923
7368.806488151369,6.0,7.0,81.33017582492214
5407.325094650822,6.0,11.0,113.14100172722246
6584.003055209149,5.0,6.0,66.0126045334059
12939.936032340715,3.0,5.0,48.91616762364403
10879.982268045354,3.0,12.0,73.44716472519823
8764.452650229448,6.0,8.0,83.52201964948199
6903.433861280268,7.0,5.0,87.98713706793373
8302.983409134185,6.0,6.0,81.0192008327178
5497.1114726496735,7.0,8.0,101.54761889060438
5535.733873374933,6.0,5.0,69.81593336513892
11660.594886045934,4.0,9.0,89.46514673476682
4120.227599503595,7.0,3.0,56.5082106658223
8615.04135583911,3.0,6.0,57.74803530451108
10212.881077290127,3.0,8.0,77.58156079167107
10741.846322530688,3.0,6.0,53.25100067928506
9789.282062167007,4.0,16.0,119.74091461268094
8185.915243629247,6.0,5.0,73.53457707749499
6359.113388290672,7.0,4.0,74.00220698745294
5926.073558197406,4.0,9.0,83.66026211400735
10594.65000945457,7.0,8.0,106.28597892898298
8801.595820580242,3.0,7.0,59.24681792108459
10979.847362082925,6.0,6.0,70.3596967732557
10746.871896512488,4.0,7.0,65.54445888296448
9685.625979239816,7.0,5.0,89.35759573161234
8471.673619448842,4.0,11.0,100.12599163805754
7162.0787229151865,5.0,10.0,100.0362359498518
7309.854912383062,3.0,7.0,51.8292963756369
13055.246509514007,3.0,10.0,53.731142888213135
10678.385119667071,3.0,6.0,46.47452589592998
5082.867570152029,7.0,5.0,86.3981355693768
6117.791245486679,4.0,8.0,74.5629034698567
9564.940670109758,3.0,8.0,57.77487435025325
3120.3819878196527,7.0,4.0,108.01537044709843
6475.770829834772,7.0,5.0,74.0527565600886
3000.0,6.0,5.0,68.65680363010597
10140.405609209083,5.0,9.0,90.22147355952836
6445.349409915759,6.0,10.0,106.88889178696564
8935.859959043073,7.0,9.0,110.03706817645478
8172.846221307589,7.0,4.0,74.90623969412074
6226.825365165835,6.0,6.0,75.29554905697512
10556.974762105665,4.0,6.0,58.66492125624674
5312.754470569134,3.0,7.0,45.6485539310452
5358.114499128758,5.0,7.0,71.27488760801664
11065.688136433673,3.0,10.0,75.32931681550025
9016.020586445102,6.0,8.0,91.48822865654826
7212.8831264573655,5.0,5.0,69.80425790298298
12909.014970386908,3.0,7.0,62.643399117577076
10236.841342138068,7.0,5.0,75.01658581106332
7502.9530778008575,5.0,7.0,85.22462787027315
5084.219080022063,5.0,7.0,83.26655533374274
5634.705652978375,6.0,6.0,77.74235826652256
7976.849406506873,7.0,6.0,77.15229845299228
7545.162458162352,4.0,6.0,63.62706130188471
11027.085882021094,7.0,8.0,110.15445532756713
7076.27193050438,4.0,7.0,66.75472957441615
6904.655935509827,7.0,7.0,102.51247239878754
7068.11089159784,6.0,6.0,77.94217107687076
7743.779639096797,6.0,6.0,78.41309480727284
8254.39430870453,3.0,4.0,22.71970454524501
7026.375233544318,4.0,5.0,55.13524832754051
10025.115400633558,4.0,6.0,67.30727988122365
7092.268874756543,3.0,4.0,33.35457030733863
12619.504774033485,3.0,9.0,80.37135806908171
11771.979507790067,3.0,9.0,84.65628587538922
6543.135500419941,7.0,8.0,102.49388735658668
12905.805557234522,6.0,9.0,102.6497860079879
10238.381466769404,6.0,10.0,108.16433159018014
7924.507210607336,5.0,10.0,95.05726543692344
7036.512369639101,5.0,7.0,78.45425634417091
9756.436216660026,7.0,4.0,79.65259855049888
5054.697538122384,3.0,6.0,44.18842695687398
4560.332471785843,7.0,4.0,73.42627067327474
7718.077096860908,7.0,4.0,71.36243611485403
8015.264059812102,6.0,10.0,104.89892315569344
5426.742168382791,4.0,7.0,67.20445807675513
4276.923270673961,4.0,6.0,62.19539630456919
7091.322362985817,3.0,7.0,61.73164530119803
7159.329853574788,4.0,9.0,85.68004638101341
7942.366790555712,5.0,8.0,79.85540766672685
7722.711516479162,4.0,8.0,70.85606794433806
7259.870890286911,5.0,6.0,70.35780256062817
3000.0,7.0,6.0,86.60793837361501
12582.888923088636,5.0,9.0,95.32835063564261
5191.981428004205,7.0,9.0,111.091294140727
6917.234230428328,3.0,10.0,80.68996533177473
11364.394727447656,5.0,5.0,60.23717817814964
3346.71695852873,5.0,7.0,74.76799821544103
6226.081245302489,4.0,7.0,57.38077757415229
11261.35258489801,4.0,8.0,79.34734306212138
6879.3011782438125,4.0,8.0,77.43204337635262
5185.520786540905,7.0,6.0,89.99787900696481
4929.244211397165,4.0,9.0,84.05677745556308
7298.842725654618,5.0,7.0,77.04987573108978
8178.1129971818245,3.0,12.0,82.88419654062145
7956.655784189115,7.0,6.0,100.77721209361776
9290.262197647588,4.0,7.0,78.88172851783862
6847.735666510657,3.0,8.0,69.75611466278616
3221.0874774193762,5.0,7.0,77.53353516289083
11065.796876990742,5.0,8.0,84.32729696932984
5115.124363452393,4.0,8.0,75.55047529557568
6529.72832017313,3.0,4.0,35.450873203470216
6301.716442828997,4.0,6.0,52.06318810517884
6607.895763626792,3.0,8.0,61.54344418435534
3880.980701915645,7.0,3.0,90.47792960312815
8973.023521645855,6.0,10.0,104.0981972342318
7049.075956971177,5.0,4.0,50.407946138614896
5042.419408159134,3.0,9.0,79.03873593516596
7576.806206752804,7.0,5.0,89.1341665878417
9566.610056149908,5.0,8.0,82.27017073960563
5440.474220915513,3.0,6.0,58.2865782930035
7229.890128733807,4.0,7.0,57.67897842901688
9954.840618379993,6.0,4.0,48.34757655570522
4368.021594106827,4.0,7.0,70.46059834917398
8630.585759163816,7.0,7.0,99.93230830477701
10428.082318429475,3.0,11.0,76.15385808053637
7833.119284638481,6.0,11.0,111.56015882390487
8074.408164315569,5.0,11.0,100.29140504964971
8872.830356760724,4.0,10.0,90.65215501039631
8282.254679286314,7.0,4.0,68.39470475916124
10287.925449040882,3.0,11.0,41.143731533509126
10586.509956014028,6.0,9.0,95.61669491880248
5830.737554389125,5.0,6.0,72.15977096298833
8060.3502169235235,7.0,5.0,84.0156015587771
10793.751486768175,4.0,6.0,56.12168296737286
9247.359096198405,7.0,7.0,95.63644842078448
3704.9862870769684,3.0,4.0,23.405609722274363
5928.976404731193,7.0,3.0,89.41020875400275
5309.134669845218,6.0,5.0,63.26423489511059
10185.636704572027,7.0,4.0,68.37533613126428
9197.00530682544,3.0,10.0,80.28853765059051
8957.988897443165,4.0,5.0,53.73678882317737
7412.404515653405,4.0,5.0,61.080898887631946
14367.682560955469,3.0,8.0,45.336877527262786
10081.022107466226,6.0,11.0,108.22860329421394
8617.918507828683,3.0,8.0,78.83351159770629
7856.965369498934,3.0,12.0,96.48132408197391
7328.07957875825,3.0,8.0,33.52632555817568
5968.079248096999,4.0,8.0,80.9987523016475
8054.286492500505,6.0,8.0,88.34664688260091
6191.0275782873705,3.0,6.0,58.14958221928879
11485.187770879615,3.0,5.0,48.77773324032532
9293.612546775197,3.0,6.0,55.74466362072326
11736.551101189692,4.0,8.0,72.2883787189648
8935.144329055842,4.0,12.0,107.69595888820777
6933.016799165635,4.0,8.0,74.72670672308095
7844.007421595902,5.0,10.0,96.24896329431353
10540.805053225176,5.0,9.0,93.63666919941912
4975.537755346611,5.0,7.0,72.87368982442948
7449.121595226458,3.0,6.0,45.50829136627338
12065.99295421431,5.0,9.0,97.33727899404428
8408.068425603244,6.0,3.0,47.65100620816871
9729.033501461194,5.0,8.0,83.86458410014933
3000.0,6.0,5.0,60.944796660871575
10779.769755135232,5.0,8.0,79.85608115854177
7800.542696829621,6.0,6.0,80.03559112185249
7496.916898221882,4.0,9.0,71.55614834941024
4254.153360114748,4.0,6.0,65.60074617065116
6712.147167539696,5.0,10.0,87.50063757545341
